id,univ_rank,univ_factor,major_rank,major_factor,know_reason,prof_exp,study_hard,time_eff,edu_doubt,learn_fun,study_mate,try_hard,write_vol,find_data,self_study,try_fail,get_fdbk,real_appl,ask_q,fit_major,enjoy_major,cont_major,int_major,rechoice_major,why_not_rechoice,move_univ,change_major,change_career,take_leave,drop_out,go_abroad,go_grad,work_fee,has_future_job,future_job_desc,job_region,has_income,has_major_income,income_class,income_contest,income_perf,income_broadcast,income_studio,income_creator,income_choreo,info_dept,info_career_center,info_online,info_family,info_friends,info_academy,info_self,help_financial,help_resume,help_career,help_social,help_no,smoke_exp,drink_freq,exercise_reg,weight_control,burnout,mental_health,physical_health,birth_area,current_area,housing_type,housing_infra,housing_transit,housing_safety,housing_hygiene,housing_green,housing_culture,housing_edu,housing_neighbor,move_for_univ,stay_after,non_stay_reason,lecture_fac,support_fac,scholarship,tuition,transport,prac_cls,theory_cls,prof_effort,lecture_qual,admin_serv,car_spt,intern_abroad,total_univ,career_course,career_mentoring,job_test,job_prep,field_practice,abroad_practice,job_info,job_fair,prof_hi,prof_chat,prof_class_talk,prof_other_talk,prof_career,prof_personal,prof_grade,prof_event,peer_personal,peer_class,peer_study,peer_career,peer_advice,peer_event,peer_external,students_diligent,course_variety,student_interact,prof_passion,prof_access,major_belong,major_proud,univ_belong,univ_proud,gender,grade,enter_type,enter_year,major_detail,dance_years,exp_solo_comp,exp_group_comp,exp_concours,exp_perf,exp_video,exp_broadcast,univ_name,univ_area,univ_course_year
294,1,social_reputation,1,on_interest,3,4,5,4,3,4,3,4,3,2,4,4,4,4,2,4,4,4,4,1,,2,1,2,3,3,4,4,4,0,,seoul,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3,3,3,4,5,1,4,3,lose_weight,0,4,4,seoul,seoul,independent,3,4,2,2,2,4,4,4,1,1,,3,3,4,4,2,3,3,3,3,3,3,3,4,0,0,0,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,0,1,early,2025,streetdance,4to7,1,1,1,1,1,0,sau,seoul,3
295,1,major_apportunity,1,on_interest,4,5,5,4,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,3,1,1,1,2,3,5,5,1,professor,seoul,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,4,3,3,4,4,4,keep_weight,1,3,5,seoul,seoul,independent,3,3,3,3,4,3,5,4,1,0,better_culture,3,3,3,3,3,4,4,3,3,3,3,4,4,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,3,4,3,3,4,4,4,4,3,4,3,3,4,5,5,5,0,1,transfer,2025,jazzdance,7to10,1,1,1,1,1,1,sau,seoul,3
296,1,social_reputation,1,on_interest,4,5,5,4,3,5,5,4,3,2,4,4,4,4,5,4,5,5,5,1,,2,2,2,3,1,1,3,2,0,,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,3,3,lose_weight,1,4,4,seoul,seoul,independent,3,2,2,2,3,3,3,2,1,0,better_job,3,3,3,2,2,4,4,5,5,3,3,2,3,1,1,0,0,1,0,0,0,4,4,4,4,3,4,3,4,3,3,2,2,3,3,3,3,3,3,4,4,4,4,4,4,0,1,early,2025,choreo,less2,0,1,1,1,1,0,sau,seoul,3
297,1,social_reputation,1,on_interest,4,4,5,5,4,5,4,4,4,2,4,4,5,5,5,5,5,5,5,1,,1,3,2,2,1,1,2,5,0,,wherever,0,0,,,,,,,,,,,,,,,,,,,,1,4,3,no_weight,0,5,5,chungcheong,seoul,dormitory,3,2,2,4,5,4,5,4,1,0,better_job,2,3,2,1,2,3,5,4,4,4,5,3,5,0,0,0,0,1,0,0,0,5,5,5,5,5,5,5,4,3,4,3,4,4,3,3,4,3,4,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,1,1,0,1,0,1,sau,seoul,3
299,1,edu_structure,1,on_interest,2,3,3,3,2,3,3,3,2,3,3,3,4,4,3,3,3,3,3,1,,2,2,2,4,3,1,1,5,1,"performance_director, choreographer",seoul,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,3,5,1,4,4,lose_weight,1,2,3,yeongnam,seoul,independent,3,3,2,3,5,3,3,3,1,0,reduce_housing_cost,3,3,3,2,3,3,2,2,2,3,2,3,3,0,1,0,0,0,0,0,0,5,5,5,5,3,4,3,4,3,4,4,3,4,4,3,3,3,4,3,4,3,3,3,3,0,1,early,2025,choreo,7to10,1,1,1,1,1,1,sau,seoul,3
300,1,social_reputation,1,on_interest,5,4,4,4,2,4,5,4,2,2,5,5,3,5,4,5,5,5,5,1,,1,1,2,3,1,2,4,4,1,"professor, academy_instructor, musical_choreographer",seoul,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,3,5,4,5,5,1,4,4,lose_weight,1,3,3,yeongnam,chungcheong,independent,3,3,3,3,3,3,5,4,1,0,better_job,3,4,4,2,2,4,3,5,4,5,5,5,4,0,0,0,0,1,0,0,0,5,5,5,5,4,3,5,5,4,4,4,4,4,4,4,4,2,4,5,5,5,4,4,4,0,3,early,2023,streetdance,4to7,1,1,0,1,1,1,sau,seoul,3
301,1,edu_structure,1,career_goals,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,1,1,1,1,5,5,5,1,dancer,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,2,3,no_weight,1,3,1,chungcheong,seoul,independent,5,5,5,5,5,5,5,5,1,0,better_job,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,1,0,5,5,5,5,1,1,5,5,1,5,1,1,5,5,1,1,5,5,5,1,5,5,5,5,1,3,regular,2021,streetdance,7to10,1,0,1,1,0,0,sau,seoul,3
302,1,major_apportunity,1,on_interest,4,4,5,4,1,4,5,4,5,3,4,5,5,5,3,3,5,5,5,1,,1,1,1,1,1,1,2,3,1,educator  ,wherever,0,0,,,,,,,,,,,,,,,,,,,,1,4,4,gain_weight,0,3,3,honam,honam,parents,5,4,3,5,5,5,5,5,0,1,,3,5,2,3,2,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,5,5,5,5,4,2,1,3,1,3,3,3,4,4,3,3,4,2,3,2,4,4,3,3,0,1,early,2025,streetdance,2to4,1,1,1,1,1,0,swu,honam,4
303,3,parent_teacher,1,career_goals,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,1,1,1,1,1,1,4,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,3,2,3,keep_weight,1,3,3,chungcheong,honam,independent,4,4,4,4,4,4,4,4,1,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,1,1,0,1,1,1,swu,honam,4
304,1,parent_teacher,1,on_interest,4,4,5,4,3,4,4,3,1,1,4,4,4,4,3,4,4,4,4,1,,1,1,1,1,1,1,1,5,0,,honam,0,0,,,,,,,,,,,,,,,,,,,,1,3,1,no_weight,0,4,3,honam,honam,dormitory,3,3,4,4,3,3,4,3,1,1,,4,4,4,4,3,4,4,4,4,3,3,3,4,0,0,0,0,0,0,0,0,5,5,5,5,3,3,3,5,3,4,3,3,4,4,3,3,3,3,4,4,4,3,4,3,1,1,early,2025,streetdance,less2,1,1,0,1,1,0,swu,honam,4
305,1,parent_teacher,2,on_interest,3,3,3,2,3,3,2,3,2,4,3,4,3,3,4,4,4,4,4,1,,3,1,1,1,1,4,4,4,1,"battler, academy_instructor, educator",abroad,1,0,,,,,,,,,,,,,,,,,,,,3,4,3,lose_weight,1,3,2,honam,honam,independent,4,5,5,4,5,3,4,3,1,0,reduce_housing_cost,3,3,3,2,2,3,3,3,4,4,4,4,3,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,1,3,4,3,2,3,3,3,1,1,early,2025,streetdance,less2,0,1,0,0,0,0,swu,honam,4
306,3,parent_teacher,1,on_interest,1,4,3,3,1,2,5,1,2,1,5,2,5,5,2,5,5,5,5,1,,4,1,1,1,1,1,4,5,1,dancer,seoul,1,1,1,1,1,1,1,1,1,,,,,0,0,,5,5,5,5,5,1,6,1,lose_weight,1,3,3,honam,honam,parents,2,2,5,5,5,5,5,5,0,0,better_job,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,4,4,4,2,2,3,3,0,3,early,2023,choreo,4to7,1,1,1,1,1,1,swu,honam,4
307,1,commute_near,1,on_interest,4,3,3,3,3,4,5,2,2,2,3,3,3,3,3,3,4,3,3,1,,2,3,3,1,1,1,3,1,0,,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,4,2,lose_weight,1,3,2,honam,honam,parents,5,5,4,4,4,4,4,4,0,1,,3,3,4,4,4,4,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,5,5,5,5,3,3,3,4,5,5,5,5,3,5,3,4,3,5,4,3,4,3,3,3,0,3,early,2023,streetdance,4to7,0,0,0,1,0,0,swu,honam,4
308,1,job_prospects,1,on_interest,4,4,4,3,3,4,4,4,2,2,4,4,4,3,4,4,4,4,4,1,,1,1,2,1,1,1,4,4,1,"instructor, professor",honam,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,4,5,5,5,5,1,6,4,no_weight,0,4,3,honam,honam,independent,4,4,5,5,5,4,4,5,1,1,,5,5,5,5,3,5,5,5,4,3,4,1,4,1,1,1,0,1,0,1,0,5,5,5,5,4,3,5,5,5,4,4,5,3,5,5,5,4,5,5,5,5,4,5,5,1,3,early,2023,streetdance,2to4,1,1,1,1,1,0,swu,honam,4
309,3,major_apportunity,1,on_interest,5,4,5,5,4,5,5,5,2,1,5,5,5,4,4,4,5,5,5,1,,4,1,1,1,1,1,4,5,1,"instructor, professor",seoul,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4,5,5,4,5,1,4,3,gain_weight,1,2,4,seoul,honam,independent,4,4,5,5,3,3,5,5,1,1,,4,3,3,2,4,5,5,5,4,3,3,4,5,1,1,1,0,1,0,1,1,5,4,5,4,4,4,5,5,3,5,4,4,5,4,5,4,5,4,5,5,5,5,3,3,1,3,early,2023,streetdance,2to4,1,1,0,1,1,0,swu,honam,4
310,2,parent_teacher,1,on_interest,3,4,2,3,2,3,4,2,2,2,5,2,3,4,3,4,5,5,5,1,,4,1,2,4,3,2,2,2,1,"academy_instructor, dancer",seoul,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,6,5,keep_weight,1,4,4,yeongnam,honam,independent,5,5,5,5,5,5,3,3,1,0,better_culture,3,3,3,3,2,3,4,4,4,3,4,3,3,0,1,0,0,0,0,1,0,5,5,5,5,5,2,2,3,3,3,4,3,3,4,3,2,2,4,4,3,3,3,2,2,1,3,early,2023,streetdance,4to7,1,1,0,1,1,0,swu,honam,4
311,1,peer_advice,1,on_interest,3,4,2,3,2,3,4,4,1,1,5,4,4,4,1,4,3,4,3,1,,1,1,1,1,1,1,1,3,0,,seoul,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4,3,4,4,5,1,3,4,lose_weight,1,3,3,seoul,honam,independent,4,3,5,5,2,2,3,3,1,1,,4,3,4,4,2,3,3,4,4,4,4,3,4,0,1,1,0,0,0,0,0,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,1,3,early,2021,streetdance,4to7,1,1,0,1,0,0,swu,honam,4
312,1,commute_near,1,on_interest,3,3,3,3,2,4,5,3,3,2,4,4,4,3,3,4,5,5,5,1,,3,4,3,1,1,1,3,5,0,,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,3,2,no_weight,1,4,4,honam,honam,parents,5,5,5,5,5,5,4,5,0,0,better_culture,4,4,4,3,4,4,4,4,4,4,4,4,5,1,1,1,0,1,0,1,0,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,0,3,early,2023,streetdance,2to4,0,1,0,1,1,0,swu,honam,4
313,1,etc,1,on_interest,4,3,5,4,2,4,4,4,2,2,4,4,4,3,3,5,4,4,5,1,,2,1,2,1,1,1,4,4,0,,wherever,1,1,1,1,1,,,,,,,,,,1,,5,4,4,4,5,1,4,1,gain_weight,0,3,3,honam,honam,parents,4,4,4,4,4,4,4,4,0,0,better_job,3,3,4,3,2,4,3,4,4,4,3,3,4,0,1,0,0,1,0,0,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,0,3,early,2023,streetdance,4to7,1,1,0,1,1,1,swu,honam,4
314,1,commute_near,1,on_interest,3,5,5,5,3,4,2,4,1,1,3,3,4,3,3,5,5,5,5,1,,1,1,1,1,1,1,3,1,0,,seoul,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,5,5,5,4,5,1,4,1,no_weight,1,3,3,honam,honam,parents,5,4,5,5,5,4,4,4,0,1,,3,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,1,0,5,4,5,5,4,4,4,5,4,5,4,3,5,5,4,4,3,3,4,4,5,4,4,4,0,3,early,2023,streetdance,4to7,1,1,0,1,1,0,swu,honam,4
315,1,major_apportunity,1,on_interest,3,4,5,3,2,4,5,3,2,2,4,4,4,4,3,4,5,5,5,1,,1,2,2,1,1,1,3,4,1,"academy_instructor, afterschool_instructor",wherever,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,3,4,4,4,5,1,2,3,lose_weight,0,3,3,honam,honam,independent,3,3,2,3,4,1,2,3,1,1,,3,2,3,3,2,4,3,4,4,3,3,4,4,1,1,0,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,2,5,5,5,5,4,4,3,0,3,early,2023,streetdance,4to7,0,1,0,1,1,0,swu,honam,4
316,2,major_apportunity,1,on_interest,4,5,5,5,4,5,5,4,3,3,5,3,5,5,5,4,4,5,5,1,,1,1,1,1,1,1,5,4,1,"professor, instructor, choreographer, backup_dancer, performance_director",seoul,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4,4,4,4,4,1,4,4,lose_weight,1,5,3,honam,honam,independent,4,4,5,4,5,4,3,3,1,0,better_job,4,3,4,4,3,4,3,4,4,3,4,3,4,0,1,1,0,1,0,1,0,5,5,5,5,4,4,1,4,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,0,4,early,2021,choreo,7to10,1,1,0,1,1,0,swu,honam,4
317,1,major_apportunity,1,career_goals,5,5,5,5,1,3,5,5,3,3,5,5,5,5,5,5,5,5,5,1,,2,3,1,1,1,3,3,5,1,academy_instructor,seoul,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,5,5,3,4,1,4,4,5,lose_weight,1,4,4,honam,honam,parents,5,4,5,5,5,5,5,5,0,0,better_job,5,4,5,3,4,4,5,4,5,5,5,5,5,1,1,1,1,1,0,1,1,5,5,5,5,5,5,5,5,4,4,5,4,3,5,4,4,4,4,4,4,5,4,4,4,0,4,early,2022,streetdance,over10,1,1,0,1,1,0,swu,honam,4
318,1,major_apportunity,1,suggested,4,3,5,5,4,4,5,2,2,2,5,4,4,3,3,5,5,1,3,1,,1,4,4,2,1,1,1,3,1,creator,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,5,2,lose_weight,1,3,3,seoul,seoul,parents,3,3,3,3,3,3,3,3,0,0,better_job,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,1,1,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,0,1,early,2025,sportsdance,4to7,1,1,1,1,1,0,ddu,seoul,4
319,1,edu_structure,2,early_exp,3,4,5,4,3,3,4,3,2,5,3,4,3,3,2,3,3,3,3,0,no_aptitude,1,4,4,4,1,3,4,5,0,,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,1,1,no_weight,1,3,4,seoul,seoul,parents,5,5,5,4,4,3,4,3,0,1,,5,2,3,3,2,4,4,4,4,4,4,3,4,0,0,1,0,0,0,0,0,5,5,5,5,5,5,4,4,3,4,4,2,4,3,2,4,3,3,4,4,3,3,3,3,0,1,early,2025,streetdance,4to7,0,0,0,1,0,0,ddu,seoul,4
320,2,parent_teacher,1,on_interest,4,4,4,4,3,4,5,4,2,1,5,5,5,5,4,4,4,4,4,1,,4,3,3,1,4,4,4,4,1,teacher,abroad,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,4,2,4,4,4,4,4,4,keep_weight,1,3,4,seoul,seoul,parents,5,5,5,5,5,5,5,4,0,1,,2,1,2,3,4,4,4,4,4,2,2,1,3,0,0,0,0,0,0,0,0,5,4,4,4,3,2,5,3,4,4,4,4,4,4,2,3,2,3,4,3,4,3,3,3,0,2,transfer,2025,streetdance,2to4,1,1,1,1,1,0,jau,seoul,2
321,3,peer_advice,1,career_goals,3,4,3,2,3,4,5,4,4,1,4,4,4,4,4,5,5,5,5,1,,1,1,2,1,1,1,1,5,1,artist,wherever,1,1,0,1,1,0,0,0,0,,,,,,,,4,4,5,5,5,4,2,3,lose_weight,1,3,4,yeongnam,yeongnam,independent,3,3,3,3,3,3,3,1,1,0,family_location,2,1,3,1,5,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,0,2,early,2024,streetdance,2to4,0,1,0,1,1,0,jau,seoul,2
322,2,low_tuition,1,career_goals,3,3,3,3,2,3,4,3,2,1,4,4,4,3,2,3,4,3,4,1,,3,4,4,1,1,3,2,4,0,,seoul,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,4,3,3,5,1,2,4,lose_weight,0,3,3,seoul,seoul,parents,5,4,5,5,5,5,4,4,0,1,,4,2,2,1,4,3,2,3,3,3,3,2,3,0,1,0,0,0,0,0,0,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,4,4,3,3,3,0,2,early,2024,choreo,less2,0,0,0,0,0,0,jau,seoul,2
323,3,parent_teacher,1,on_interest,2,3,3,5,1,2,4,3,4,4,4,2,3,3,3,4,3,3,4,0,job_difficulty,3,3,3,2,2,3,1,4,1,academy_instructor,seoul,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,2,4,3,3,6,3,lose_weight,1,2,2,seoul,seoul,parents,5,5,5,5,5,5,5,5,0,1,,4,1,1,1,3,2,2,3,2,3,1,1,3,0,1,0,0,0,0,0,0,5,3,4,2,2,1,1,3,1,1,1,1,3,1,1,1,1,3,3,3,1,1,1,1,0,2,early,2024,choreo,2to4,0,0,0,1,1,0,jau,seoul,2
324,3,grade_fit,1,career_goals,2,2,4,1,3,2,5,1,5,1,5,2,3,5,1,4,3,5,4,1,,1,3,4,1,1,1,1,5,1,"enter_staff, enter_trainer",seoul,1,0,,,,,,,,,,,,,,,,,,,,1,3,2,lose_weight,1,2,2,honam,seoul,parents,5,5,5,4,5,5,4,5,0,1,,4,1,1,1,5,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,5,5,5,5,3,3,3,5,2,5,5,5,5,5,1,4,1,3,3,3,3,3,3,3,0,2,early,2024,streetdance,less2,0,0,0,1,1,0,jau,seoul,2
325,1,grade_fit,1,career_goals,5,5,4,5,1,5,4,4,2,2,3,2,4,4,4,5,5,5,5,1,,3,1,1,1,1,1,1,4,1,k_pop_choreographer,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,2,3,lose_weight,1,3,3,yeongnam,seoul,independent,3,5,5,5,5,4,5,3,1,1,,5,5,4,4,4,5,5,5,5,5,5,5,5,1,0,0,1,0,0,0,0,5,4,4,4,4,2,1,4,4,3,3,2,1,4,3,4,3,3,5,3,5,5,5,5,0,2,early,2024,streetdance,less2,0,1,0,1,1,0,jau,seoul,2
326,2,in_seoul,1,on_interest,4,3,3,2,1,3,3,4,3,2,3,3,5,4,3,3,3,4,4,1,,3,3,4,1,1,1,4,5,1,academy_instructor,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,2,3,lose_weight,1,1,4,honam,seoul,independent,4,5,5,3,5,2,1,5,1,1,,2,1,4,1,5,2,2,4,3,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,1,1,1,0,2,early,2024,streetdance,less2,0,0,0,1,1,0,jau,seoul,2
327,3,official_univ,1,on_interest,2,4,3,4,2,4,4,4,1,1,5,5,4,4,4,3,4,5,4,0,job_difficulty,1,4,4,1,1,3,1,4,1,performance_director,seoul,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4,4,5,2,5,4,2,2,lose_weight,1,3,4,seoul,seoul,parents,5,3,5,5,5,4,3,3,0,0,better_job,3,3,4,3,4,3,3,3,3,3,3,1,3,0,0,0,0,1,0,0,0,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,0,2,transfer,2025,choreo,2to4,0,1,0,1,1,1,jau,seoul,2
328,3,grade_fit,1,on_interest,4,4,3,2,4,3,5,3,5,3,4,2,4,3,4,3,4,3,4,1,,3,2,4,1,1,1,1,5,1,author,gangwon,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,4,3,4,3,keep_weight,0,4,4,gangwon,gangwon,dormitory,5,5,3,3,4,2,3,2,0,1,,4,1,4,3,3,3,3,4,4,3,2,2,4,0,1,0,1,1,0,1,1,4,4,5,5,4,4,5,5,1,1,1,1,1,2,2,4,3,5,5,3,3,3,3,3,0,2,early,2024,choreo,2to4,1,0,0,1,1,0,jau,seoul,2
329,3,major_apportunity,1,on_interest,4,4,5,5,2,2,4,4,3,3,5,4,5,5,5,4,5,5,5,1,,1,1,1,2,1,5,2,4,1,"battler, academy_instructor",seoul,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,2,4,3,1,2,3,keep_weight,0,2,4,seoul,seoul,parents,4,4,2,3,3,4,4,3,0,1,,3,3,2,1,3,2,2,3,2,2,2,2,4,0,0,0,0,1,0,1,0,5,4,4,4,2,2,3,3,5,4,4,4,5,3,4,2,2,3,3,2,4,4,4,3,0,2,early,2024,streetdance,less2,0,0,0,1,1,1,jau,seoul,2
330,2,major_apportunity,2,on_interest,3,3,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,interest_change,3,4,4,2,2,2,3,4,0,,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,4,4,keep_weight,1,3,3,honam,seoul,independent,4,4,3,3,4,4,3,3,1,1,,4,3,3,3,4,4,4,5,4,4,4,4,4,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,5,4,4,4,4,4,1,2,early,2024,streetdance,less2,0,0,0,1,0,0,jau,seoul,2
331,2,edu_duration,1,career_goals,4,3,5,4,3,3,5,3,3,4,4,4,4,3,4,3,4,4,5,1,,4,4,4,1,1,2,2,4,0,,seoul,1,1,0,1,1,1,0,0,0,1,,,,1,,1,2,4,3,4,4,1,2,2,lose_weight,1,4,3,seoul,seoul,parents,4,3,5,4,5,4,3,4,0,0,etc,2,2,3,1,5,3,2,4,4,3,3,2,3,0,0,0,0,1,0,0,0,4,4,4,4,3,3,3,3,1,2,2,2,2,3,3,4,3,3,4,3,3,3,4,3,0,2,early,2024,choreo,less2,0,1,0,1,0,1,jau,seoul,2
332,2,edu_duration,1,career_goals,3,4,4,2,3,3,5,2,2,2,4,3,4,3,3,3,3,3,4,1,,3,3,3,2,2,2,1,3,1,"dancer, creator, yoga_instructor",seoul,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,5,4,4,5,3,4,3,lose_weight,1,2,3,seoul,seoul,parents,5,4,5,4,5,5,5,5,0,1,,2,2,3,1,4,1,2,3,3,3,3,3,2,0,0,0,0,0,0,0,0,5,5,4,4,1,1,4,1,4,4,2,4,4,2,2,4,1,2,4,3,2,3,2,3,0,2,transfer,2024,choreo,less2,0,0,0,1,1,0,jau,seoul,2
333,1,parent_teacher,1,on_interest,4,5,3,3,2,4,4,4,3,2,3,3,3,3,2,4,4,4,4,1,,2,2,2,2,2,2,2,2,0,,chungcheong,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,4,4,4,4,4,1,2,1,keep_weight,1,3,3,chungcheong,chungcheong,parents,4,4,4,4,4,4,4,4,0,0,better_job,4,3,2,3,2,4,4,4,4,4,3,4,4,1,0,1,0,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,1,early,2025,bellydance,over10,1,1,0,1,1,1,ccu,chungcheong,4
334,2,prefer_prof,1,on_interest,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,,1,1,1,1,1,1,4,4,1,dancer,seoul,0,0,,,,,,,,,,,,,,,,,,,,2,5,4,keep_weight,0,4,4,seoul,chungcheong,dormitory,4,4,4,4,4,4,4,4,1,0,better_culture,4,4,4,4,4,4,4,4,4,4,4,3,4,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,early,2025,streetdance,less2,1,1,0,1,1,0,ccu,chungcheong,4
335,2,prefer_prof,1,on_interest,3,4,4,4,3,5,5,3,2,3,4,4,3,5,3,3,4,4,5,1,,1,3,3,2,1,2,3,2,0,,wherever,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,2,4,5,4,4,2,5,4,lose_weight,1,4,3,chungcheong,chungcheong,independent,2,3,4,4,3,3,3,3,1,0,better_job,4,2,3,3,3,4,4,4,4,3,3,4,4,0,0,0,0,1,1,0,0,5,5,5,4,3,3,3,5,2,4,3,2,5,4,4,4,4,5,5,4,4,3,4,3,0,1,early,2025,bellydance,over10,1,1,1,1,1,1,ccu,chungcheong,4
336,3,parent_teacher,1,on_interest,4,4,5,3,3,4,5,4,3,2,4,4,5,4,4,4,5,5,5,1,,1,1,4,1,1,1,1,1,1,academy_instructor,seoul,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4,5,5,5,5,1,3,1,lose_weight,1,3,3,seoul,chungcheong,independent,3,2,5,5,4,5,2,3,0,0,family_location,5,2,4,4,3,3,3,4,4,3,4,5,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,4,4,4,0,4,early,2022,choreo,4to7,0,1,1,1,1,1,ccu,chungcheong,4
337,1,prefer_prof,1,on_interest,5,5,5,3,3,5,5,5,3,2,5,5,5,5,4,5,5,5,5,1,,1,1,1,1,1,1,1,5,1,"dancer, instructor, battler",seoul,0,0,,,,,,,,,,,,,,,,,,,,1,4,3,lose_weight,1,2,4,yeongnam,honam,dormitory,1,1,1,2,1,1,1,3,1,0,better_culture,4,1,2,1,1,5,4,5,5,3,3,3,5,0,1,0,1,1,0,0,0,5,5,5,5,4,5,4,4,5,5,5,4,5,4,2,5,4,4,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,1,1,1,1,1,0,pku,honam,2
